TS代码,股票名称,上市日期,退市日期,跟新时间
603045.SH,福达合金,20180517,,20180517
603050.SH,科林电气,20170414,,20170414
603053.SH,成都燃气,20191217,,20191217
603055.SH,台华新材,20170921,,20170921
603056.SH,德邦股份,20180116,,20180116
603058.SH,永吉股份,20161223,,20161223
603059.SH,倍加洁,20180302,,20180302
603060.SH,国检集团,20161109,,20161109
603063.SH,禾望电气,20170728,,20170728
603066.SH,音飞储存,20150611,,20150611
603067.SH,振华股份,20160913,,20160913
603068.SH,博通集成,20190415,,20190415
603069.SH,海汽集团,20160712,,20160712
603076.SH,乐惠国际,20171113,,20171113
603077.SH,和邦生物,20120731,,20120731
603078.SH,江化微,20170410,,20170410
603079.SH,圣达生物,20170823,,20170823
603080.SH,新疆火炬,20180103,,20180103
603081.SH,大丰实业,20170420,,20170420
603083.SH,剑桥科技,20171110,,20171110
603085.SH,天成自控,20150630,,20150630
603086.SH,先达股份,20170511,,20170511
603088.SH,宁波精达,20141111,,20141111
603089.SH,正裕工业,20170126,,20170126
603090.SH,宏盛股份,20160831,,20160831
603093.SH,南华期货,20190830,,20190830
603096.SH,新经典,20170425,,20170425
603098.SH,森特股份,20161216,,20161216
603099.SH,长白山,20140822,,20140822
603100.SH,川仪股份,20140805,,20140805
603101.SH,汇嘉时代,20160506,,20160506
603103.SH,横店影视,20171012,,20171012
603105.SH,芯能科技,20180709,,20180709
603106.SH,恒银金融,20170920,,20170920
603108.SH,润达医疗,20150527,,20150527
603109.SH,神驰机电,20191231,,20191231
603110.SH,东方材料,20171013,,20171013
603111.SH,康尼机电,20140801,,20140801
603113.SH,金能科技,20170511,,20170511
603115.SH,海星股份,20190809,,20190809
603116.SH,红蜻蜓,20150629,,20150629
603117.SH,万林物流,20150629,,20150629
603118.SH,共进股份,20150225,,20150225
603121.SH,华培动力,20190111,,20190111
603123.SH,翠微股份,20120503,,20120503
603126.SH,中材节能,20140731,,20140731
603127.SH,昭衍新药,20170825,,20170825
603128.SH,华贸物流,20120529,,20120529
603129.SH,春风动力,20170818,,20170818
603131.SH,上海沪工,20160607,,20160607
603133.SH,碳元科技,20170320,,20170320
603136.SH,天目湖,20170927,,20170927
603138.SH,海量数据,20170306,,20170306
603139.SH,康惠制药,20170421,,20170421
603156.SH,养元饮品,20180212,,20180212
603157.SH,拉夏贝尔,20170925,,20170925
603158.SH,腾龙股份,20150320,,20150320
603159.SH,上海亚虹,20160812,,20160812
603160.SH,汇顶科技,20161017,,20161017
603161.SH,科华控股,20180105,,20180105
603165.SH,荣晟环保,20170117,,20170117
603166.SH,福达股份,20141127,,20141127
603167.SH,渤海轮渡,20120906,,20120906
603168.SH,莎普爱思,20140702,,20140702
603169.SH,兰石重装,20141009,,20141009
603177.SH,德创环保,20170207,,20170207
603178.SH,圣龙股份,20170328,,20170328
603179.SH,新泉股份,20170317,,20170317
603180.SH,金牌厨柜,20170512,,20170512
603181.SH,皇马科技,20170824,,20170824
603183.SH,建研院,20170905,,20170905
603185.SH,上机数控,20181228,,20181228
603186.SH,华正新材,20170103,,20170103
603187.SH,海容冷链,20181129,,20181129
603188.SH,ST亚邦,20140909,,20140909
603189.SH,网达软件,20160914,,20160914
603192.SH,汇得科技,20180828,,20180828
603196.SH,日播时尚,20170531,,20170531
603197.SH,保隆科技,20170519,,20170519
603198.SH,迎驾贡酒,20150528,,20150528
603199.SH,九华旅游,20150326,,20150326
603200.SH,上海洗霸,20170601,,20170601
603203.SH,快克股份,20161108,,20161108
603208.SH,江山欧派,20170210,,20170210
603214.SH,爱婴室,20180330,,20180330
603217.SH,元利科技,20190620,,20190620
603218.SH,日月股份,20161228,,20161228
603220.SH,中贝通信,20181115,,20181115
603222.SH,济民制药,20150217,,20150217
603223.SH,恒通股份,20150630,,20150630
603225.SH,新凤鸣,20170418,,20170418
603226.SH,菲林格尔,20170615,,20170615
603227.SH,雪峰科技,20150515,,20150515
603228.SH,景旺电子,20170106,,20170106
603229.SH,奥翔药业,20170509,,20170509
603232.SH,格尔软件,20170421,,20170421
603233.SH,大参林,20170731,,20170731
603236.SH,移远通信,20190716,,20190716
603238.SH,诺邦股份,20170222,,20170222
603239.SH,浙江仙通,20161230,,20161230
603256.SH,宏和科技,20190719,,20190719
603258.SH,电魂网络,20161026,,20161026
603259.SH,药明康德,20180508,,20180508
603260.SH,合盛硅业,20171030,,20171030
603266.SH,天龙股份,20170110,,20170110
603267.SH,鸿远电子,20190515,,20190515
603268.SH,松发股份,20150319,,20150319
603269.SH,海鸥股份,20170517,,20170517
603277.SH,银都股份,20170911,,20170911
603278.SH,大业股份,20171113,,20171113
603279.SH,景津环保,20190729,,20190729
603283.SH,赛腾股份,20171225,,20171225
603286.SH,日盈电子,20170627,,20170627
603288.SH,海天味业,20140211,,20140211
603289.SH,泰瑞机器,20171031,,20171031
603297.SH,永新光学,20180910,,20180910
603298.SH,杭叉集团,20161227,,20161227
603299.SH,苏盐井神,20151231,,20151231
603300.SH,华铁应急,20150529,,20150529
603301.SH,振德医疗,20180412,,20180412
603303.SH,得邦照明,20170330,,20170330
603305.SH,旭升股份,20170710,,20170710
603306.SH,华懋科技,20140926,,20140926
603308.SH,应流股份,20140122,,20140122
603309.SH,维力医疗,20150302,,20150302
603311.SH,金海环境,20150518,,20150518
603313.SH,梦百合,20161013,,20161013
603315.SH,福鞍股份,20150424,,20150424
603316.SH,诚邦股份,20170619,,20170619
603317.SH,天味食品,20190416,,20190416
603318.SH,派思股份,20150424,,20150424
603319.SH,湘油泵,20161130,,20161130
603320.SH,迪贝电气,20170502,,20170502
603321.SH,梅轮电梯,20170915,,20170915
603322.SH,超讯通信,20160728,,20160728
603323.SH,苏农银行,20161129,,20161129
603326.SH,我乐家居,20170616,,20170616
603327.SH,福蓉科技,20190523,,20190523
603328.SH,依顿电子,20140701,,20140701
603329.SH,上海雅仕,20171229,,20171229
603330.SH,上海天洋,20170213,,20170213
603331.SH,百达精工,20170705,,20170705
603332.SH,苏州龙杰,20190117,,20190117
603333.SH,尚纬股份,20120507,,20120507
603335.SH,迪生力,20170620,,20170620
603336.SH,宏辉果蔬,20161124,,20161124
603337.SH,杰克股份,20170119,,20170119
603338.SH,浙江鼎力,20150325,,20150325
603339.SH,四方科技,20160519,,20160519
603345.SH,安井食品,20170222,,20170222
603348.SH,文灿股份,20180426,,20180426
603351.SH,威尔药业,20190130,,20190130
603355.SH,莱克电气,20150513,,20150513
603356.SH,华菱精工,20180124,,20180124
603357.SH,设计总院,20170801,,20170801
603358.SH,华达科技,20170125,,20170125
603359.SH,东珠生态,20170901,,20170901
603360.SH,百傲化学,20170206,,20170206
603363.SH,傲农生物,20170926,,20170926
603365.SH,水星家纺,20171120,,20171120
603366.SH,日出东方,20120521,,20120521
603367.SH,辰欣药业,20170929,,20170929
603368.SH,柳药股份,20141204,,20141204
603369.SH,今世缘,20140703,,20140703
603377.SH,东方时尚,20160205,,20160205
603378.SH,亚士创能,20170928,,20170928
603379.SH,三美股份,20190402,,20190402
603380.SH,易德龙,20170622,,20170622
603383.SH,顶点软件,20170522,,20170522
603385.SH,惠达卫浴,20170405,,20170405
603386.SH,广东骏亚,20170912,,20170912
603387.SH,基蛋生物,20170717,,20170717
603388.SH,元成股份,20170324,,20170324
603389.SH,亚振家居,20161215,,20161215
603390.SH,通达电气,20191125,,20191125
603393.SH,新天然气,20160912,,20160912
603396.SH,金辰股份,20171018,,20171018
603398.SH,邦宝益智,20151209,,20151209
603399.SH,吉翔股份,20120824,,20120824
603416.SH,信捷电气,20161221,,20161221
603421.SH,鼎信通讯,20161011,,20161011
603429.SH,集友股份,20170124,,20170124
603444.SH,吉比特,20170104,,20170104
603456.SH,九洲药业,20141010,,20141010
603458.SH,勘设股份,20170809,,20170809
603466.SH,风语筑,20171020,,20171020
603477.SH,振静股份,20171218,,20171218
603486.SH,科沃斯,20180528,,20180528
603488.SH,展鹏科技,20170516,,20170516
603489.SH,八方股份,20191111,,20191111
603496.SH,恒为科技,20170607,,20170607
603499.SH,翔港科技,20171016,,20171016
603500.SH,祥和实业,20170904,,20170904
603501.SH,韦尔股份,20170504,,20170504
603505.SH,金石资源,20170503,,20170503
603506.SH,南都物业,20180201,,20180201
603507.SH,振江股份,20171106,,20171106
603508.SH,思维列控,20151224,,20151224
603515.SH,欧普照明,20160819,,20160819
603516.SH,淳中科技,20180202,,20180202
603517.SH,绝味食品,20170317,,20170317
603518.SH,锦泓集团,20141203,,20141203
603519.SH,立霸股份,20150319,,20150319
603520.SH,司太立,20160309,,20160309
603527.SH,众源新材,20170907,,20170907
603528.SH,多伦科技,20160503,,20160503
603530.SH,神马电力,20190805,,20190805
603533.SH,掌阅科技,20170921,,20170921
603535.SH,嘉诚国际,20170808,,20170808
603536.SH,惠发食品,20170613,,20170613
603538.SH,美诺华,20170407,,20170407
603555.SH,贵人鸟,20140124,,20140124
603556.SH,海兴电力,20161110,,20161110
603557.SH,起步股份,20170818,,20170818
603558.SH,健盛集团,20150127,,20150127
603559.SH,中通国脉,20161202,,20161202
603566.SH,普莱柯,20150518,,20150518
603567.SH,珍宝岛,20150424,,20150424
603568.SH,伟明环保,20150528,,20150528
603569.SH,长久物流,20160810,,20160810
603577.SH,汇金通,20161222,,20161222
603578.SH,三星新材,20170306,,20170306
603579.SH,荣泰健康,20170111,,20170111
603580.SH,艾艾精工,20170525,,20170525
603583.SH,捷昌驱动,20180921,,20180921
603585.SH,苏利股份,20161214,,20161214
603586.SH,金麒麟,20170406,,20170406
603587.SH,地素时尚,20180622,,20180622
603588.SH,高能环境,20141229,,20141229
603589.SH,口子窖,20150629,,20150629
603590.SH,康辰药业,20180827,,20180827
603595.SH,东尼电子,20170712,,20170712
603596.SH,伯特利,20180427,,20180427
603598.SH,引力传媒,20150527,,20150527
603599.SH,广信股份,20150513,,20150513
603600.SH,永艺股份,20150123,,20150123
603601.SH,再升科技,20150122,,20150122
603602.SH,纵横通信,20170810,,20170810
603603.SH,博天环境,20170217,,20170217
603605.SH,珀莱雅,20171115,,20171115
603606.SH,东方电缆,20141015,,20141015
603607.SH,京华激光,20171025,,20171025
603608.SH,天创时尚,20160218,,20160218
603609.SH,禾丰牧业,20140808,,20140808
603610.SH,麒盛科技,20191029,,20191029
603611.SH,诺力股份,20150128,,20150128
603612.SH,索通发展,20170718,,20170718
603613.SH,国联股份,20190730,,20190730
603615.SH,茶花股份,20170213,,20170213
603616.SH,韩建河山,20150611,,20150611
603617.SH,君禾股份,20170703,,20170703
603618.SH,杭电股份,20150217,,20150217
603619.SH,中曼石油,20171117,,20171117
603626.SH,科森科技,20170209,,20170209
603628.SH,清源股份,20170112,,20170112
603629.SH,利通电子,20181224,,20181224
603630.SH,拉芳家化,20170313,,20170313
603633.SH,徕木股份,20161117,,20161117
603636.SH,南威软件,20141230,,20141230
603637.SH,镇海股份,20170208,,20170208
603638.SH,艾迪精密,20170120,,20170120
603639.SH,海利尔,20170112,,20170112
603648.SH,畅联股份,20170913,,20170913
603650.SH,彤程新材,20180627,,20180627
603655.SH,朗博科技,20171229,,20171229
603656.SH,泰禾光电,20170321,,20170321
603657.SH,春光科技,20180730,,20180730
603658.SH,安图生物,20160901,,20160901
603659.SH,璞泰来,20171103,,20171103
603660.SH,苏州科达,20161201,,20161201
603661.SH,恒林股份,20171121,,20171121
603662.SH,柯力传感,20190806,,20190806
603663.SH,三祥新材,20160801,,20160801
603665.SH,康隆达,20170313,,20170313
603666.SH,亿嘉和,20180612,,20180612
603667.SH,五洲新春,20161025,,20161025
603668.SH,天马科技,20170117,,20170117
603669.SH,灵康药业,20150528,,20150528
603676.SH,卫信康,20170721,,20170721
603677.SH,奇精机械,20170206,,20170206
603678.SH,火炬电子,20150126,,20150126
603679.SH,华体科技,20170621,,20170621
603680.SH,今创集团,20180227,,20180227
603681.SH,永冠新材,20190326,,20190326
603683.SH,晶华新材,20171020,,20171020
603685.SH,晨丰科技,20171127,,20171127
603686.SH,龙马环卫,20150126,,20150126
603687.SH,大胜达,20190726,,20190726
603688.SH,石英股份,20141031,,20141031
603689.SH,皖天然气,20170110,,20170110
603690.SH,至纯科技,20170113,,20170113
603693.SH,江苏新能,20180703,,20180703
603696.SH,安记食品,20151209,,20151209
603697.SH,有友食品,20190508,,20190508
603698.SH,航天工程,20150128,,20150128
603699.SH,纽威股份,20140117,,20140117
603700.SH,宁波水表,20190122,,20190122
603701.SH,德宏股份,20160412,,20160412
603703.SH,盛洋科技,20150423,,20150423
603706.SH,东方环宇,20180709,,20180709
603707.SH,健友股份,20170719,,20170719
603708.SH,家家悦,20161213,,20161213
603709.SH,中源家居,20180208,,20180208
603711.SH,香飘飘,20171130,,20171130
603712.SH,七一二,20180226,,20180226
603713.SH,密尔克卫,20180713,,20180713
603716.SH,塞力斯,20161031,,20161031
603717.SH,天域生态,20170327,,20170327
603718.SH,海利生物,20150515,,20150515
603721.SH,中广天择,20170811,,20170811
603722.SH,阿科力,20171025,,20171025
603725.SH,天安新材,20170906,,20170906
603726.SH,朗迪集团,20160421,,20160421
603727.SH,博迈科,20161122,,20161122
603728.SH,鸣志电器,20170509,,20170509
603729.SH,龙韵股份,20150324,,20150324
603730.SH,岱美股份,20170728,,20170728
603733.SH,仙鹤股份,20180420,,20180420
603737.SH,三棵树,20160603,,20160603
603738.SH,泰晶科技,20160928,,20160928
603739.SH,蔚蓝生物,20190116,,20190116
603755.SH,日辰股份,20190828,,20190828
603757.SH,大元泵业,20170711,,20170711
603758.SH,秦安股份,20170517,,20170517
603766.SH,隆鑫通用,20120810,,20120810
603767.SH,中马传动,20170613,,20170613
603768.SH,常青股份,20170324,,20170324
603773.SH,沃格光电,20180417,,20180417
603776.SH,永安行,20170817,,20170817
603777.SH,来伊份,20161012,,20161012
603778.SH,乾景园林,20151231,,20151231
603779.SH,ST威龙,20160516,,20160516
603786.SH,科博达,20191015,,20191015
603787.SH,新日股份,20170427,,20170427
603788.SH,宁波高发,20150120,,20150120
603789.SH,星光农机,20150427,,20150427
603790.SH,雅运股份,20180912,,20180912
603797.SH,联泰环保,20170413,,20170413
603798.SH,康普顿,20160406,,20160406
603799.SH,华友钴业,20150129,,20150129
603800.SH,道森股份,20151210,,20151210
603801.SH,志邦家居,20170630,,20170630
603803.SH,瑞斯康达,20170420,,20170420
603806.SH,福斯特,20140905,,20140905
603808.SH,歌力思,20150422,,20150422
603809.SH,豪能股份,20171128,,20171128
603810.SH,丰山集团,20180917,,20180917
603811.SH,诚意药业,20170315,,20170315
603813.SH,原尚股份,20170918,,20170918
603815.SH,交建股份,20191021,,20191021
603816.SH,顾家家居,20161014,,20161014
603817.SH,海峡环保,20170220,,20170220
603818.SH,曲美家居,20150422,,20150422
603819.SH,神力股份,20161125,,20161125
603822.SH,嘉澳环保,20160428,,20160428
603823.SH,百合花,20161220,,20161220
603825.SH,华扬联众,20170802,,20170802
603826.SH,坤彩科技,20170414,,20170414
603828.SH,柯利达,20150226,,20150226
603829.SH,洛凯股份,20171017,,20171017
603833.SH,欧派家居,20170328,,20170328
603838.SH,四通股份,20150701,,20150701
603839.SH,安正时尚,20170214,,20170214
603843.SH,正平股份,20160905,,20160905
603848.SH,好太太,20171201,,20171201
603855.SH,华荣股份,20170524,,20170524
603856.SH,东宏股份,20171106,,20171106
603858.SH,步长制药,20161118,,20161118
603859.SH,能科股份,20161021,,20161021
603860.SH,中公高科,20170802,,20170802
603861.SH,白云电器,20160322,,20160322
603863.SH,松炀资源,20190621,,20190621
603866.SH,桃李面包,20151222,,20151222
603867.SH,新化股份,20190627,,20190627
603868.SH,飞科电器,20160418,,20160418
603869.SH,新智认知,20150326,,20150326
603871.SH,嘉友国际,20180206,,20180206
603876.SH,鼎胜新材,20180418,,20180418
603877.SH,太平鸟,20170109,,20170109
603878.SH,武进不锈,20161219,,20161219
603879.SH,永悦科技,20170614,,20170614
603880.SH,南卫股份,20170807,,20170807
603881.SH,数据港,20170208,,20170208
603882.SH,金域医学,20170908,,20170908
603883.SH,老百姓,20150423,,20150423
603885.SH,吉祥航空,20150527,,20150527
603886.SH,元祖股份,20161228,,20161228
603887.SH,城地股份,20161010,,20161010
603888.SH,新华网,20161028,,20161028
603889.SH,新澳股份,20141231,,20141231
603890.SH,春秋电子,20171212,,20171212
603895.SH,天永智能,20180122,,20180122
603896.SH,寿仙谷,20170510,,20170510
603897.SH,长城科技,20180410,,20180410
603898.SH,好莱客,20150217,,20150217
603899.SH,晨光文具,20150127,,20150127
603900.SH,莱绅通灵,20161123,,20161123
603901.SH,永创智能,20150529,,20150529
603903.SH,中持股份,20170314,,20170314
603906.SH,龙蟠科技,20170410,,20170410
603908.SH,牧高笛,20170307,,20170307
603909.SH,合诚股份,20160628,,20160628
603912.SH,佳力图,20171101,,20171101
603915.SH,国茂股份,20190614,,20190614
603916.SH,苏博特,20171110,,20171110
603917.SH,合力科技,20171204,,20171204
603918.SH,金桥信息,20150528,,20150528
603919.SH,金徽酒,20160310,,20160310
603920.SH,世运电路,20170426,,20170426
603922.SH,金鸿顺,20171023,,20171023
603926.SH,铁流股份,20170510,,20170510
603927.SH,中科软,20190909,,20190909
603928.SH,兴业股份,20161212,,20161212
603929.SH,亚翔集成,20161230,,20161230
603933.SH,睿能科技,20170706,,20170706
603936.SH,博敏电子,20151209,,20151209
603937.SH,丽岛新材,20171102,,20171102
603938.SH,三孚股份,20170628,,20170628
603939.SH,益丰药房,20150217,,20150217
603955.SH,大千生态,20170310,,20170310
603956.SH,威派格,20190222,,20190222
603958.SH,哈森股份,20160629,,20160629
603959.SH,百利科技,20160517,,20160517
603960.SH,克来机电,20170314,,20170314
603963.SH,大理药业,20170922,,20170922
603966.SH,法兰泰克,20170125,,20170125
603967.SH,中创物流,20190429,,20190429
603968.SH,醋化股份,20150518,,20150518
603969.SH,银龙股份,20150227,,20150227
603970.SH,中农立华,20171116,,20171116
603976.SH,正川股份,20170822,,20170822
603977.SH,国泰集团,20161111,,20161111
603978.SH,深圳新星,20170807,,20170807
603979.SH,金诚信,20150630,,20150630
603980.SH,吉华集团,20170615,,20170615
603982.SH,泉峰汽车,20190522,,20190522
603983.SH,丸美股份,20190725,,20190725
603985.SH,恒润股份,20170505,,20170505
603986.SH,兆易创新,20160818,,20160818
603987.SH,康德莱,20161121,,20161121
603988.SH,中电电机,20141104,,20141104
603989.SH,艾华集团,20150515,,20150515
603990.SH,麦迪科技,20161208,,20161208
603991.SH,至正股份,20170308,,20170308
603992.SH,松霖科技,20190826,,20190826
603993.SH,洛阳钼业,20121009,,20121009
603995.SH,甬金股份,20191224,,20191224
603996.SH,ST中新,20151222,,20151222
603997.SH,继峰股份,20150302,,20150302
603998.SH,方盛制药,20141205,,20141205
603999.SH,读者传媒,20151210,,20151210
688001.SH,华兴源创,20190722,,20190722
688002.SH,睿创微纳,20190722,,20190722
688003.SH,天准科技,20190722,,20190722
688005.SH,容百科技,20190722,,20190722
688006.SH,杭可科技,20190722,,20190722
688007.SH,光峰科技,20190722,,20190722
688008.SH,澜起科技,20190722,,20190722
688009.SH,中国通号,20190722,,20190722
688010.SH,福光股份,20190722,,20190722
688011.SH,新光光电,20190722,,20190722
688012.SH,中微公司,20190722,,20190722
688015.SH,交控科技,20190722,,20190722
688016.SH,心脉医疗,20190722,,20190722
688018.SH,乐鑫科技,20190722,,20190722
688019.SH,安集科技,20190722,,20190722
688020.SH,方邦股份,20190722,,20190722
688021.SH,奥福环保,20191106,,20191106
688022.SH,瀚川智能,20190722,,20190722
688023.SH,安恒信息,20191105,,20191105
688025.SH,杰普特,20191031,,20191031
688028.SH,沃尔德,20190722,,20190722
688029.SH,南微医学,20190722,,20190722
688030.SH,山石网科,20190930,,20190930
688033.SH,天宜上佳,20190722,,20190722
688036.SH,传音控股,20190930,,20190930
688037.SH,芯源微,20191216,,20191216
688039.SH,当虹科技,20191211,,20191211
688058.SH,宝兰德,20191101,,20191101
688066.SH,航天宏图,20190722,,20190722
688068.SH,热景生物,20190930,,20190930
688078.SH,龙软科技,20191230,,20191230
688081.SH,兴图新科,20200106,,20200106
688088.SH,虹软科技,20190722,,20190722
688089.SH,嘉必优,20191219,,20191219
688098.SH,申联生物,20191028,,20191028
688099.SH,晶晨股份,20190808,,20190808
688101.SH,三达膜,20191115,,20191115
688108.SH,赛诺医疗,20191030,,20191030
688111.SH,金山办公,20191118,,20191118
688116.SH,天奈科技,20190925,,20190925
688118.SH,普元信息,20191204,,20191204
688122.SH,西部超导,20190722,,20190722
688123.SH,聚辰股份,20191223,,20191223
688128.SH,中国电研,20191105,,20191105
688138.SH,清溢光电,20191120,,20191120
688139.SH,海尔生物,20191025,,20191025
688166.SH,博瑞医药,20191108,,20191108
688168.SH,安博通,20190906,,20190906
688181.SH,八亿时空,20200106,,20200106
688188.SH,柏楚电子,20190808,,20190808
688196.SH,卓越新能,20191121,,20191121
688198.SH,佰仁医疗,20191209,,20191209
688199.SH,久日新材,20191105,,20191105
688202.SH,美迪西,20191105,,20191105
688218.SH,江苏北人,20191211,,20191211
688258.SH,卓易信息,20191209,,20191209
688268.SH,华特气体,20191226,,20191226
688288.SH,鸿泉物联,20191106,,20191106
688299.SH,长阳科技,20191106,,20191106
688300.SH,联瑞新材,20191115,,20191115
688310.SH,迈得医疗,20191203,,20191203
688321.SH,微芯生物,20190812,,20190812
688333.SH,铂力特,20190722,,20190722
688357.SH,建龙微纳,20191204,,20191204
688358.SH,祥生医疗,20191203,,20191203
688363.SH,华熙生物,20191106,,20191106
688366.SH,昊海生科,20191030,,20191030
688368.SH,晶丰明源,20191014,,20191014
688369.SH,致远互联,20191031,,20191031
688388.SH,嘉元科技,20190722,,20190722
688389.SH,普门科技,20191105,,20191105
688399.SH,硕世生物,20191205,,20191205
